DB No.,n_d[i] 
0075471,3.23572e+68
0075472,3.23572e+68
0075473,3.23572e+68
0075474,3.23572e+68
0075475,3.23572e+68
0075476,3.23572e+68
0075477,3.23572e+68
0075478,3.23572e+68
0075479,3.23572e+68
0075480,3.23572e+68
0075481,3.23572e+68
0075482,3.23572e+68
0075483,3.23572e+68
0075484,3.23572e+68
0075485,3.23572e+68
0075486,3.23572e+68
0075487,3.23572e+68
0075488,3.23572e+68
0075489,3.23572e+68
0075490,3.23572e+68
0075491,3.23572e+68
0075492,3.23572e+68
0075493,3.23572e+68
0075494,3.23572e+68
0075495,3.23572e+68
0075496,3.23572e+68
0075497,3.23572e+68
0075498,3.23572e+68
0075499,3.23572e+68
0075500,3.23572e+68
0075501,3.23572e+68
0075502,3.23572e+68
0075503,3.23572e+68
0075504,3.23572e+68
0075505,3.23572e+68
0075506,3.23572e+68
0075507,3.23572e+68
0075508,3.23572e+68
0075509,3.23572e+68
0075510,3.23572e+68
0075511,3.23572e+68
0075512,3.23572e+68
0075513,3.23572e+68
0075514,3.23572e+68
0075515,3.23572e+68
0075516,3.23572e+68
0075517,3.23572e+68
0075518,3.23572e+68
0075519,3.23572e+68
0075520,3.23572e+68
0075521,3.23572e+68
0075522,3.23572e+68
0075523,3.23572e+68
0075524,3.23572e+68
0075525,3.23572e+68
0075526,3.23572e+68
0075527,3.23572e+68
0075528,3.23572e+68
0075529,3.23572e+68
0075530,3.23572e+68
0075531,3.23572e+68
0075532,3.23572e+68
0075533,3.23572e+68
0075534,3.23572e+68
0075535,3.23572e+68
0075536,3.23572e+68
0075537,3.23572e+68
0075538,3.23572e+68
0075539,3.23572e+68
0075540,3.23572e+68
0075541,3.23572e+68
0075542,3.23572e+68
0075543,3.23572e+68
0075544,3.23572e+68
0075545,3.23572e+68
0075546,3.23572e+68
0075547,3.23572e+68
0075548,3.23572e+68
0075549,3.23572e+68
0075550,3.23572e+68
0075551,3.23572e+68
0075552,3.23572e+68
0075553,3.23572e+68
0075554,3.23572e+68
0075555,3.23572e+68
0075556,3.23572e+68
0075557,3.23572e+68
0075558,3.23572e+68
0075559,3.23572e+68
0075560,3.23572e+68
0075561,3.23572e+68
0075562,3.23572e+68
0075563,3.23572e+68
0075564,3.23572e+68
0075565,3.23572e+68
0075566,3.23572e+68
0075567,3.23572e+68
0075568,3.23572e+68
0075569,3.23572e+68
0075570,3.23572e+68
0075571,3.23572e+68
0075572,3.23572e+68
0075573,3.23572e+68
0075574,3.23572e+68
0075575,3.23572e+68
0075576,3.23572e+68
0075577,3.23572e+68
0075578,3.23572e+68
0075579,3.23572e+68
0075580,3.23572e+68
0075581,3.23572e+68
0075582,3.23572e+68
0075583,3.23572e+68
0075584,3.23572e+68
0075585,3.23572e+68
0075586,3.23572e+68
0075587,3.23572e+68
0075588,3.23572e+68
0075589,3.23572e+68
0075590,3.23572e+68
0075591,3.23572e+68
0075592,3.23572e+68
0075593,3.23572e+68
0075594,3.23572e+68
0075595,3.23572e+68
0075596,3.23572e+68
0075597,3.23572e+68
0075598,3.23572e+68
0075599,3.23572e+68
0075600,3.23572e+68
0075601,3.23572e+68
0075602,3.23572e+68
0075603,3.23572e+68
0075604,3.23572e+68
0075605,3.23572e+68
0075606,3.23572e+68
0075607,3.23572e+68
0075608,3.23572e+68
0075609,3.23572e+68
0075610,3.23572e+68
0075611,3.23572e+68
0075612,3.23572e+68
0075613,3.23572e+68
0075614,3.23572e+68
0075615,3.23572e+68
0075616,3.23572e+68
0075617,3.23572e+68
0075618,3.23572e+68
0075619,3.23572e+68
0075620,3.23572e+68
0075621,3.23572e+68
0075622,3.23572e+68
0075623,3.23572e+68
0075624,3.23572e+68
0075625,3.23572e+68
0075626,3.23572e+68
0075627,3.23572e+68
0075628,3.23572e+68
0075629,3.23572e+68
0075630,3.23572e+68
0075631,3.23572e+68
0075632,3.23572e+68
0075633,3.23572e+68
0075634,3.23572e+68
0075635,3.23572e+68
0075636,3.23572e+68
0075637,3.23572e+68
0075638,3.23572e+68
0075639,3.23572e+68
0075640,3.23572e+68
0075641,3.23572e+68
0075642,3.23572e+68
0075643,3.23572e+68
0075644,3.23572e+68
0075645,3.23572e+68
0075646,3.23572e+68
0075647,3.23572e+68
0075648,3.23572e+68
0075649,3.23572e+68
0075650,3.23572e+68
0075651,3.23572e+68
0075652,3.23572e+68
0075653,3.23572e+68
0075654,3.23572e+68
0075655,0.577806
0075656,0.577806
0075657,0.577806
0075658,0.577806
0075659,0.577806
0075660,0.577806
0075661,0.577806
0075662,0.577806
0075663,0.577806
0075664,0.577806
0075665,0.577806
0075666,0.577806
0075667,0.577806
0075668,0.577806
0075669,0.577806
0075670,0.577806
0075671,0.577806
0075672,0.577806
0075673,0.577806
0075674,0.577806
0075675,0.577806
0075676,0.577806
0075677,0.577806
0075678,0.577806
0075679,0.577806
0075680,0.577806
0075681,0.577806
0075682,0.577806
0075683,0.577806
0075684,0.577807
0075685,0.57781
0075686,0.577823
0075687,0.57788
0075688,0.578107
0075689,0.578933
0075690,0.5817
0075691,0.590225
0075692,0.614377
0075693,0.677215
0075694,0.827251
0075695,1.15561
0075696,1.81332
0075697,3.01655
0075698,5.02149
0075699,8.0522
0075700,12.1834
0075701,17.2124
0075702,22.5875
0075703,27.4605
0075704,30.888
0075705,32.125
0075706,30.888
0075707,27.4605
0075708,22.5875
0075709,17.2124
0075710,12.1834
0075711,8.0522
0075712,5.02149
0075713,3.01655
0075714,1.81332
0075715,1.15561
0075716,0.827251
0075717,0.677215
0075718,0.614377
0075719,0.590225
0075720,0.5817
0075721,0.578933
0075722,0.578107
0075723,0.57788
0075724,0.577823
0075725,0.57781
0075726,0.577807
0075727,1.23551
0075728,1.23551
0075729,1.23551
0075730,1.23551
0075731,1.23551
0075732,1.23551
0075733,1.23551
0075734,1.23551
0075735,1.23551
0075736,1.23551
0075737,1.23551
0075738,1.23551
0075739,1.23551
0075740,1.23551
0075741,1.23551
0075742,1.23551
0075743,1.23551
0075744,1.23551
0075745,1.23551
0075746,1.23551
0075747,1.23551
0075748,1.23551
0075749,1.23551
0075750,1.23551
0075751,1.23551
0075752,1.23551
0075753,1.23551
0075754,1.23551
0075755,1.23551
0075756,1.23551
0075757,1.23551
0075758,1.23553
0075759,1.23558
0075760,1.23581
0075761,1.23664
0075762,1.2394
0075763,1.24793
0075764,1.27208
0075765,1.33492
0075766,1.48495
0075767,1.81332
0075768,2.47102
0075769,3.67425
0075770,5.67919
0075771,8.70991
0075772,12.8411
0075773,17.8701
0075774,23.2452
0075775,28.1182
0075776,31.5457
0075777,32.7827
0075778,31.5457
0075779,28.1182
0075780,23.2452
0075781,17.8701
0075782,12.8411
0075783,8.70991
0075784,5.67919
0075785,3.67425
0075786,2.47102
0075787,1.81332
0075788,1.48495
0075789,1.33492
0075790,1.27208
0075791,1.24793
0075792,1.2394
0075793,1.23664
0075794,1.23581
0075795,1.23558
0075796,1.23553
0075797,1.23551
0075798,1.23551
0075799,2.43874
0075800,2.43874
0075801,2.43874
0075802,2.43874
0075803,2.43874
0075804,2.43874
0075805,2.43874
0075806,2.43874
0075807,2.43874
0075808,2.43874
0075809,2.43874
0075810,2.43874
0075811,2.43874
0075812,2.43874
0075813,2.43874
0075814,2.43874
0075815,2.43874
0075816,2.43874
0075817,2.43874
0075818,2.43874
0075819,2.43874
0075820,2.43874
0075821,2.43874
0075822,2.43874
0075823,2.43874
0075824,2.43874
0075825,2.43874
0075826,2.43874
0075827,2.43874
0075828,2.43875
0075829,2.43875
0075830,2.43876
0075831,2.43882
0075832,2.43905
0075833,2.43987
0075834,2.44264
0075835,2.45116
0075836,2.47531
0075837,2.53815
0075838,2.68819
0075839,3.01655
0075840,3.67425
0075841,4.87749
0075842,6.88243
0075843,9.91314
0075844,14.0443
0075845,19.0733
0075846,24.4484
0075847,29.3215
0075848,32.7489
0075849,33.9859
0075850,32.7489
0075851,29.3215
0075852,24.4484
0075853,19.0733
0075854,14.0443
0075855,9.91314
0075856,6.88243
0075857,4.87749
0075858,3.67425
0075859,3.01655
0075860,2.68819
0075861,2.53815
0075862,2.47531
0075863,2.45116
0075864,2.44264
0075865,2.43987
0075866,2.43905
0075867,2.43882
0075868,2.43876
0075869,2.43875
0075870,2.43875
0075871,4.44368
0075872,4.44368
0075873,4.44368
0075874,4.44368
0075875,4.44368
0075876,4.44368
0075877,4.44368
0075878,4.44368
0075879,4.44368
0075880,4.44368
0075881,4.44368
0075882,4.44368
0075883,4.44368
0075884,4.44368
0075885,4.44368
0075886,4.44368
0075887,4.44368
0075888,4.44368
0075889,4.44368
0075890,4.44368
0075891,4.44368
0075892,4.44368
0075893,4.44368
0075894,4.44368
0075895,4.44368
0075896,4.44368
0075897,4.44368
0075898,4.44368
0075899,4.44368
0075900,4.44368
0075901,4.44369
0075902,4.4437
0075903,4.44376
0075904,4.44398
0075905,4.44481
0075906,4.44758
0075907,4.4561
0075908,4.48025
0075909,4.54309
0075910,4.69313
0075911,5.02149
0075912,5.67919
0075913,6.88243
0075914,8.88736
0075915,11.9181
0075916,16.0492
0075917,21.0783
0075918,26.4534
0075919,31.3264
0075920,34.7539
0075921,35.9908
0075922,34.7539
0075923,31.3264
0075924,26.4534
0075925,21.0783
0075926,16.0492
0075927,11.9181
0075928,8.88736
0075929,6.88243
0075930,5.67919
0075931,5.02149
0075932,4.69313
0075933,4.54309
0075934,4.48025
0075935,4.4561
0075936,4.44758
0075937,4.44481
0075938,4.44398
0075939,4.44376
0075940,4.4437
0075941,4.44369
0075942,4.44368
0075943,7.4744
0075944,7.4744
0075945,7.4744
0075946,7.4744
0075947,7.4744
0075948,7.4744
0075949,7.4744
0075950,7.4744
0075951,7.4744
0075952,7.4744
0075953,7.4744
0075954,7.4744
0075955,7.4744
0075956,7.4744
0075957,7.4744
0075958,7.4744
0075959,7.4744
0075960,7.4744
0075961,7.4744
0075962,7.4744
0075963,7.4744
0075964,7.4744
0075965,7.4744
0075966,7.4744
0075967,7.4744
0075968,7.4744
0075969,7.4744
0075970,7.4744
0075971,7.4744
0075972,7.4744
0075973,7.4744
0075974,7.47441
0075975,7.47447
0075976,7.4747
0075977,7.47552
0075978,7.47829
0075979,7.48682
0075980,7.51097
0075981,7.57381
0075982,7.72384
0075983,8.0522
0075984,8.70991
0075985,9.91314
0075986,11.9181
0075987,14.9488
0075988,19.0799
0075989,24.109
0075990,29.4841
0075991,34.3571
0075992,37.7846
0075993,39.0216
0075994,37.7846
0075995,34.3571
0075996,29.4841
0075997,24.109
0075998,19.0799
0075999,14.9488
0076000,11.9181
0076001,9.91314
0076002,8.70991
0076003,8.0522
0076004,7.72384
0076005,7.57381
0076006,7.51097
0076007,7.48682
0076008,7.47829
0076009,7.47552
0076010,7.4747
0076011,7.47447
0076012,7.47441
0076013,7.4744
0076014,7.4744
0076015,11.6055
0076016,11.6055
0076017,11.6055
0076018,11.6055
0076019,11.6055
0076020,11.6055
0076021,11.6055
0076022,11.6055
0076023,11.6055
0076024,11.6055
0076025,11.6055
0076026,11.6055
0076027,11.6055
0076028,11.6055
0076029,11.6055
0076030,11.6055
0076031,11.6055
0076032,11.6055
0076033,11.6055
0076034,11.6055
0076035,11.6055
0076036,11.6055
0076037,11.6055
0076038,11.6055
0076039,11.6055
0076040,11.6055
0076041,11.6055
0076042,11.6055
0076043,11.6055
0076044,11.6056
0076045,11.6056
0076046,11.6056
0076047,11.6056
0076048,11.6059
0076049,11.6067
0076050,11.6094
0076051,11.618
0076052,11.6421
0076053,11.705
0076054,11.855
0076055,12.1834
0076056,12.8411
0076057,14.0443
0076058,16.0492
0076059,19.0799
0076060,23.2111
0076061,28.2401
0076062,33.6153
0076063,38.4883
0076064,41.9157
0076065,43.1527
0076066,41.9157
0076067,38.4883
0076068,33.6153
0076069,28.2401
0076070,23.2111
0076071,19.0799
0076072,16.0492
0076073,14.0443
0076074,12.8411
0076075,12.1834
0076076,11.855
0076077,11.705
0076078,11.6421
0076079,11.618
0076080,11.6094
0076081,11.6067
0076082,11.6059
0076083,11.6056
0076084,11.6056
0076085,11.6056
0076086,11.6056
0076087,16.6346
0076088,16.6346
0076089,16.6346
0076090,16.6346
0076091,16.6346
0076092,16.6346
0076093,16.6346
0076094,16.6346
0076095,16.6346
0076096,16.6346
0076097,16.6346
0076098,16.6346
0076099,16.6346
0076100,16.6346
0076101,16.6346
0076102,16.6346
0076103,16.6346
0076104,16.6346
0076105,16.6346
0076106,16.6346
0076107,16.6346
0076108,16.6346
0076109,16.6346
0076110,16.6346
0076111,16.6346
0076112,16.6346
0076113,16.6346
0076114,16.6346
0076115,16.6346
0076116,16.6346
0076117,16.6346
0076118,16.6346
0076119,16.6346
0076120,16.6349
0076121,16.6357
0076122,16.6385
0076123,16.647
0076124,16.6711
0076125,16.734
0076126,16.884
0076127,17.2124
0076128,17.8701
0076129,19.0733
0076130,21.0783
0076131,24.109
0076132,28.2401
0076133,33.2692
0076134,38.6443
0076135,43.5173
0076136,46.9447
0076137,48.1817
0076138,46.9447
0076139,43.5173
0076140,38.6443
0076141,33.2692
0076142,28.2401
0076143,24.109
0076144,21.0783
0076145,19.0733
0076146,17.8701
0076147,17.2124
0076148,16.884
0076149,16.734
0076150,16.6711
0076151,16.647
0076152,16.6385
0076153,16.6357
0076154,16.6349
0076155,16.6346
0076156,16.6346
0076157,16.6346
0076158,16.6346
0076159,22.0097
0076160,22.0097
0076161,22.0097
0076162,22.0097
0076163,22.0097
0076164,22.0097
0076165,22.0097
0076166,22.0097
0076167,22.0097
0076168,22.0097
0076169,22.0097
0076170,22.0097
0076171,22.0097
0076172,22.0097
0076173,22.0097
0076174,22.0097
0076175,22.0097
0076176,22.0097
0076177,22.0097
0076178,22.0097
0076179,22.0097
0076180,22.0097
0076181,22.0097
0076182,22.0097
0076183,22.0097
0076184,22.0097
0076185,22.0097
0076186,22.0097
0076187,22.0097
0076188,22.0097
0076189,22.0097
0076190,22.0097
0076191,22.0098
0076192,22.01
0076193,22.0108
0076194,22.0136
0076195,22.0221
0076196,22.0463
0076197,22.1091
0076198,22.2591
0076199,22.5875
0076200,23.2452
0076201,24.4484
0076202,26.4534
0076203,29.4841
0076204,33.6153
0076205,38.6443
0076206,44.0194
0076207,48.8924
0076208,52.3199
0076209,53.5569
0076210,52.3199
0076211,48.8924
0076212,44.0194
0076213,38.6443
0076214,33.6153
0076215,29.4841
0076216,26.4534
0076217,24.4484
0076218,23.2452
0076219,22.5875
0076220,22.2591
0076221,22.1091
0076222,22.0463
0076223,22.0221
0076224,22.0136
0076225,22.0108
0076226,22.01
0076227,22.0098
0076228,22.0097
0076229,22.0097
0076230,22.0097
0076231,26.8827
0076232,26.8827
0076233,26.8827
0076234,26.8827
0076235,26.8827
0076236,26.8827
0076237,26.8827
0076238,26.8827
0076239,26.8827
0076240,26.8827
0076241,26.8827
0076242,26.8827
0076243,26.8827
0076244,26.8827
0076245,26.8827
0076246,26.8827
0076247,26.8827
0076248,26.8827
0076249,26.8827
0076250,26.8827
0076251,26.8827
0076252,26.8827
0076253,26.8827
0076254,26.8827
0076255,26.8827
0076256,26.8827
0076257,26.8827
0076258,26.8827
0076259,26.8827
0076260,26.8827
0076261,26.8827
0076262,26.8827
0076263,26.8828
0076264,26.883
0076265,26.8838
0076266,26.8866
0076267,26.8951
0076268,26.9193
0076269,26.9821
0076270,27.1322
0076271,27.4605
0076272,28.1182
0076273,29.3215
0076274,31.3264
0076275,34.3571
0076276,38.4883
0076277,43.5173
0076278,48.8924
0076279,53.7654
0076280,57.1929
0076281,58.4299
0076282,57.1929
0076283,53.7654
0076284,48.8924
0076285,43.5173
0076286,38.4883
0076287,34.3571
0076288,31.3264
0076289,29.3215
0076290,28.1182
0076291,27.4605
0076292,27.1322
0076293,26.9821
0076294,26.9193
0076295,26.8951
0076296,26.8866
0076297,26.8838
0076298,26.883
0076299,26.8828
0076300,26.8827
0076301,26.8827
0076302,26.8827
0076303,5.55983e+67
0076304,5.55983e+67
0076305,5.55983e+67
0076306,5.55983e+67
0076307,5.55983e+67
0076308,5.55983e+67
0076309,5.55983e+67
0076310,5.55983e+67
0076311,5.55983e+67
0076312,5.55983e+67
0076313,5.55983e+67
0076314,5.55983e+67
0076315,5.55983e+67
0076316,5.55983e+67
0076317,5.55983e+67
0076318,5.55983e+67
0076319,5.55983e+67
0076320,5.55983e+67
0076321,5.55983e+67
0076322,5.55983e+67
0076323,5.55983e+67
0076324,5.55983e+67
0076325,5.55983e+67
0076326,5.55983e+67
0076327,5.55983e+67
0076328,5.55983e+67
0076329,5.55983e+67
0076330,5.55983e+67
0076331,5.55983e+67
0076332,5.55983e+67
0076333,5.55983e+67
0076334,5.55983e+67
0076335,5.55983e+67
0076336,5.55983e+67
0076337,5.55983e+67
0076338,5.55983e+67
0076339,5.55983e+67
0076340,5.55983e+67
0076341,5.55983e+67
0076342,5.55983e+67
0076343,5.55983e+67
0076344,5.55983e+67
0076345,5.55983e+67
0076346,5.55983e+67
0076347,5.55983e+67
0076348,5.55983e+67
0076349,5.55983e+67
0076350,5.55983e+67
0076351,5.55983e+67
0076352,5.55983e+67
0076353,5.55983e+67
0076354,5.55983e+67
0076355,5.55983e+67
0076356,5.55983e+67
0076357,5.55983e+67
0076358,5.55983e+67
0076359,5.55983e+67
0076360,5.55983e+67
0076361,5.55983e+67
0076362,5.55983e+67
0076363,5.55983e+67
0076364,5.55983e+67
0076365,5.55983e+67
0076366,5.55983e+67
0076367,5.55983e+67
0076368,5.55983e+67
0076369,5.55983e+67
0076370,5.55983e+67
0076371,5.55983e+67
0076372,5.55983e+67
0076373,5.55983e+67
0076374,5.55983e+67
0076375,5.55983e+67
0076376,5.55983e+67
0076377,5.55983e+67
0076378,5.55983e+67
0076379,5.55983e+67
0076380,5.55983e+67
0076381,5.55983e+67
0076382,5.55983e+67
0076383,5.55983e+67
0076384,5.55983e+67
0076385,5.55983e+67
0076386,5.55983e+67
0076387,5.55983e+67
0076388,5.55983e+67
0076389,5.55983e+67
0076390,5.55983e+67
0076391,5.55983e+67
0076392,5.55983e+67
0076393,5.55983e+67
0076394,5.55983e+67
0076395,5.55983e+67
0076396,5.55983e+67
0076397,5.55983e+67
0076398,5.55983e+67
0076399,5.55983e+67
0076400,5.55983e+67
0076401,5.55983e+67
0076402,5.55983e+67
0076403,5.55983e+67
0076404,5.55983e+67
0076405,5.55983e+67
0076406,5.55983e+67
0076407,5.55983e+67
0076408,5.55983e+67
0076409,5.55983e+67
0076410,5.55983e+67
0076411,5.55983e+67
0076412,5.55983e+67
0076413,5.55983e+67
0076414,5.55983e+67
0076415,5.55983e+67
0076416,5.55983e+67
0076417,5.55983e+67
0076418,5.55983e+67
0076419,5.55983e+67
0076420,5.55983e+67
0076421,5.55983e+67
0076422,5.55983e+67
0076423,5.55983e+67
0076424,5.55983e+67
0076425,5.55983e+67
0076426,5.55983e+67
0076427,5.55983e+67
0076428,5.55983e+67
0076429,5.55983e+67
0076430,5.55983e+67
0076431,5.55983e+67
0076432,5.55983e+67
0076433,5.55983e+67
0076434,5.55983e+67
0076435,5.55983e+67
0076436,5.55983e+67
0076437,5.55983e+67
0076438,5.55983e+67
0076439,5.55983e+67
0076440,5.55983e+67
0076441,5.55983e+67
0076442,5.55983e+67
0076443,5.55983e+67
0076444,5.55983e+67
0076445,5.55983e+67
0076446,5.55983e+67
0076447,5.55983e+67
0076448,5.55983e+67
0076449,5.55983e+67
0076450,5.55983e+67
0076451,5.55983e+67
0076452,5.55983e+67
0076453,5.55983e+67
0076454,5.55983e+67
0076455,5.55983e+67
0076456,5.55983e+67
0076457,5.55983e+67
0076458,5.55983e+67
0076459,5.55983e+67
0076460,5.55983e+67
0076461,5.55983e+67
0076462,5.55983e+67
0076463,5.55983e+67
0076464,5.55983e+67
0076465,5.55983e+67
0076466,5.55983e+67
0076467,5.55983e+67
0076468,5.55983e+67
0076469,5.55983e+67
0076470,5.55983e+67
0076471,5.55983e+67
0076472,5.55983e+67
0076473,5.55983e+67
0076474,5.55983e+67
0076475,5.55983e+67
0076476,5.55983e+67
0076477,5.55983e+67
0076478,5.55983e+67
0076479,5.55983e+67
0076480,5.55983e+67
0076481,5.55983e+67
0076482,5.55983e+67
0076483,5.55983e+67
0076484,5.55983e+67
0076485,5.55983e+67
0076486,5.55983e+67
0076487,5.55983e+67
0076488,5.55983e+67
0076489,5.55983e+67
0076490,5.55983e+67
0076491,5.55983e+67
0076492,5.55983e+67
0076493,5.55983e+67
0076494,5.55983e+67
0076495,5.55983e+67
0076496,5.55983e+67
0076497,5.55983e+67
0076498,5.55983e+67
0076499,5.55983e+67
0076500,5.55983e+67
0076501,5.55983e+67
0076502,5.55983e+67
0076503,5.55983e+67
0076504,5.55983e+67
0076505,5.55983e+67
0076506,5.55983e+67
0076507,5.55983e+67
0076508,5.55983e+67
0076509,5.55983e+67
0076510,5.55983e+67
0076511,5.55983e+67
0076512,5.55983e+67
0076513,5.55983e+67
0076514,5.55983e+67
0076515,5.55983e+67
0076516,5.55983e+67
0076517,5.55983e+67
0076518,5.55983e+67
0076519,5.55983e+67
0076520,5.55983e+67
0076521,5.55983e+67
0076522,5.55983e+67
0076523,5.55983e+67
0076524,5.55983e+67
0076525,5.55983e+67
0076526,5.55983e+67
0076527,5.55983e+67
0076528,5.55983e+67
0076529,5.55983e+67
0076530,5.55983e+67
0076531,5.55983e+67
0076532,5.55983e+67
0076533,5.55983e+67
0076534,5.55983e+67
0076535,5.55983e+67
0076536,5.55983e+67
0076537,5.55983e+67
0076538,5.55983e+67
0076539,5.55983e+67
0076540,5.55983e+67
0076541,5.55983e+67
0076542,5.55983e+67
0076543,5.55983e+67
0076544,5.55983e+67
0076545,5.55983e+67
0076546,5.55983e+67
0076547,5.55983e+67
0076548,5.55983e+67
0076549,5.55983e+67
0076550,5.55983e+67
0076551,5.55983e+67
0076552,5.55983e+67
0076553,5.55983e+67
0076554,5.55983e+67
0076555,5.55983e+67
0076556,5.55983e+67
0076557,5.55983e+67
0076558,5.55983e+67
0076559,5.55983e+67
0076560,5.55983e+67
0076561,5.55983e+67
0076562,5.55983e+67
0076563,5.55983e+67
0076564,5.55983e+67
0076565,5.55983e+67
0076566,5.55983e+67
0076567,5.55983e+67
0076568,5.55983e+67
0076569,5.55983e+67
0076570,5.55983e+67
0076571,5.55983e+67
0076572,5.55983e+67
0076573,5.55983e+67
0076574,5.55983e+67
0076575,5.55983e+67
0076576,5.55983e+67
0076577,5.55983e+67
0076578,5.55983e+67
0076579,5.55983e+67
0076580,5.55983e+67
0076581,5.55983e+67
0076582,5.55983e+67
0076583,5.55983e+67
0076584,5.55983e+67
0076585,5.55983e+67
0076586,5.55983e+67
0076587,5.55983e+67
0076588,5.55983e+67
0076589,5.55983e+67
0076590,5.55983e+67
0076591,5.55983e+67
0076592,5.55983e+67
0076593,5.55983e+67
0076594,5.55983e+67
0076595,5.55983e+67
0076596,5.55983e+67
0076597,5.55983e+67
0076598,5.55983e+67
0076599,5.55983e+67
0076600,5.55983e+67
0076601,5.55983e+67
0076602,5.55983e+67
0076603,5.55983e+67
0076604,5.55983e+67
0076605,5.55983e+67
0076606,5.55983e+67
0076607,5.55983e+67
0076608,5.55983e+67
0076609,5.55983e+67
0076610,5.55983e+67
0076611,5.55983e+67
0076612,5.55983e+67
0076613,5.55983e+67
0076614,5.55983e+67
0076615,5.55983e+67
0076616,5.55983e+67
0076617,5.55983e+67
0076618,5.55983e+67
0076619,5.55983e+67
0076620,5.55983e+67
0076621,5.55983e+67
0076622,5.55983e+67
0076623,5.55983e+67
0076624,5.55983e+67
0076625,5.55983e+67
0076626,5.55983e+67
0076627,5.55983e+67
0076628,5.55983e+67
0076629,5.55983e+67
0076630,5.55983e+67
0076631,5.55983e+67
0076632,5.55983e+67
0076633,5.55983e+67
0076634,5.55983e+67
0076635,5.55983e+67
0076636,5.55983e+67
0076637,5.55983e+67
0076638,5.55983e+67
0076639,5.55983e+67
0076640,5.55983e+67
0076641,5.55983e+67
0076642,5.55983e+67
0076643,5.55983e+67
0076644,5.55983e+67
0076645,5.55983e+67
0076646,5.55983e+67
0076647,5.55983e+67
0076648,5.55983e+67
0076649,5.55983e+67
0076650,5.55983e+67
0076651,5.55983e+67
0076652,5.55983e+67
0076653,5.55983e+67
0076654,5.55983e+67
0076655,5.55983e+67
0076656,5.55983e+67
0076657,5.55983e+67
0076658,5.55983e+67
0076659,5.55983e+67
0076660,5.55983e+67
0076661,5.55983e+67
0076662,5.55983e+67
0076663,5.55983e+67
0076664,5.55983e+67
0076665,5.55983e+67
0076666,5.55983e+67
0076667,5.55983e+67
0076668,5.55983e+67
0076669,5.55983e+67
0076670,5.55983e+67
0076671,5.55983e+67
0076672,5.55983e+67
0076673,5.55983e+67
0076674,5.55983e+67
0076675,5.55983e+67
0076676,5.55983e+67
0076677,5.55983e+67
0076678,5.55983e+67
0076679,5.55983e+67
0076680,5.55983e+67
0076681,5.55983e+67
0076682,5.55983e+67
0076683,5.55983e+67
0076684,5.55983e+67
0076685,5.55983e+67
0076686,5.55983e+67
0076687,5.55983e+67
0076688,5.55983e+67
0076689,5.55983e+67
0076690,5.55983e+67
0076691,5.55983e+67
0076692,5.55983e+67
0076693,5.55983e+67
0076694,5.55983e+67
0076695,5.55983e+67
0076696,5.55983e+67
0076697,5.55983e+67
0076698,5.55983e+67
0076699,5.55983e+67
0076700,5.55983e+67
0076701,5.55983e+67
0076702,5.55983e+67
0076703,5.55983e+67
0076704,5.55983e+67
0076705,5.55983e+67
0076706,5.55983e+67
0076707,5.55983e+67
0076708,5.55983e+67
0076709,5.55983e+67
0076710,5.55983e+67
0076711,5.55983e+67
0076712,5.55983e+67
0076713,5.55983e+67
0076714,5.55983e+67
0076715,5.55983e+67
0076716,5.55983e+67
0076717,5.55983e+67
0076718,5.55983e+67
0076719,5.55983e+67
0076720,5.55983e+67
0076721,5.55983e+67
0076722,5.55983e+67
0076723,5.55983e+67
0076724,5.55983e+67
0076725,5.55983e+67
0076726,5.55983e+67
0076727,5.55983e+67
0076728,5.55983e+67
0076729,5.55983e+67
0076730,5.55983e+67
0076731,5.55983e+67
0076732,5.55983e+67
0076733,5.55983e+67
0076734,5.55983e+67
0076735,5.55983e+67
0076736,5.55983e+67
0076737,5.55983e+67
0076738,5.55983e+67
0076739,5.55983e+67
0076740,5.55983e+67
0076741,5.55983e+67
0076742,5.55983e+67
0076743,5.55983e+67
0076744,5.55983e+67
0076745,5.55983e+67
0076746,5.55983e+67
0076747,5.55983e+67
0076748,5.55983e+67
0076749,5.55983e+67
0076750,5.55983e+67
0076751,5.55983e+67
0076752,5.55983e+67
0076753,5.55983e+67
0076754,5.55983e+67
0076755,5.55983e+67
0076756,5.55983e+67
0076757,5.55983e+67
0076758,5.55983e+67
0076759,5.55983e+67
0076760,5.55983e+67
0076761,5.55983e+67
0076762,5.55983e+67
0076763,5.55983e+67
0076764,5.55983e+67
0076765,5.55983e+67
0076766,5.55983e+67
0076767,5.55983e+67
0076768,5.55983e+67
0076769,5.55983e+67
0076770,5.55983e+67
0076771,5.55983e+67
0076772,5.55983e+67
0076773,5.55983e+67
0076774,5.55983e+67
0076775,5.55983e+67
0076776,5.55983e+67
0076777,5.55983e+67
0076778,5.55983e+67
0076779,5.55983e+67
0076780,5.55983e+67
0076781,5.55983e+67
0076782,5.55983e+67
0076783,5.55983e+67
0076784,5.55983e+67
0076785,5.55983e+67
0076786,5.55983e+67
0076787,5.55983e+67
0076788,5.55983e+67
0076789,5.55983e+67
0076790,5.55983e+67
0076791,5.55983e+67
0076792,5.55983e+67
0076793,5.55983e+67
0076794,5.55983e+67
0076795,5.55983e+67
0076796,5.55983e+67
0076797,5.55983e+67
0076798,5.55983e+67
0076799,5.55983e+67
